Ano,DiaMes,LinhaAccu,Linhapred,LatitudePonto_19,LongitudePonto_12,TimeStamp_15,LatitudePonto_18,LongitudePonto_0,LongitudePonto_1,LongitudePonto_2,LongitudePonto_3,TimeStamp_2,TimeStamp_3,TimeStamp_0,TimeStamp_1,LongitudePonto_8,LongitudePonto_9,LatitudePonto_17,Onibus,LongitudePonto_10,TimeStamp_8,TimeStamp_9,TimeStamp_18,TimeStamp_19,LongitudePonto_11,Mes,LongitudePonto_17,TimeStamp_10,TimeStamp_11,TimeStamp_12,LongitudePonto,TimeStamp_14,Linha,TimeStamp_16,TimeStamp_17,TimeStamp_6,LongitudePonto_7,TimeStamp_7,TimeStamp,LongitudePonto_19,TimeStamp_4,LatitudePonto_13,LatitudePonto_14,TimeStamp_5,LatitudePonto,LatitudePonto_15,LongitudePonto_4,ID,LongitudePonto_18,LongitudePonto_5,Hora,Velocidade,TimeStamp_13,LongitudePonto_6,LatitudePonto_10,DescricaoPonto,LatitudePonto_16,LatitudePonto_11,NomePonto,LongitudePonto_13,LatitudePonto_8,LatitudePonto_9,LongitudePonto_16,LatitudePonto_12,LongitudePonto_14,LongitudePonto_15,LatitudePonto_2,LatitudePonto_3,LatitudePonto_0,LatitudePonto_1,LatitudePonto_6,LatitudePonto_7,LatitudePonto_4,LatitudePonto_5
2013,8,0.0893748,898,-22.916229,-43.60762,2013-12-08 00:27:02.080000+00:00,-22.916229,-43.608051,-43.607922,-43.607922,-43.608089,2013-12-08 01:58:33.250000+00:00,2013-12-08 01:41:02.300000+00:00,2013-12-08 02:19:17.157000+00:00,2013-12-08 02:06:32.753000+00:00,-43.607929,-43.607639,-22.916229,D87371,-43.60762,2013-12-08 00:58:17.953000+00:00,2013-12-08 00:52:31.107000+00:00,2013-12-08 00:12:47.543000+00:00,2013-12-08 00:07:02.200000+00:00,-43.60762,12,-43.60762,2013-12-08 00:51:02.623000+00:00,2013-12-08 00:47:32.537000+00:00,2013-12-08 00:42:16.897000+00:00,-43.607632,2013-12-08 00:30:16.080000+00:00,841,2013-12-08 00:24:31.297000+00:00,2013-12-08 00:18:02.660000+00:00,2013-12-08 01:16:32.960000+00:00,-43.608009,2013-12-08 01:04:16.790000+00:00,2013-12-08 00:01:17.107 UTC,-43.60762,2013-12-08 01:26:17.337000+00:00,-22.916189,-22.916189,2013-12-08 01:20:47.533000+00:00,-22.916241,-22.916189,-43.608089,115319682,-43.60762,-43.60783,0,0,2013-12-08 00:36:31.830000+00:00,-43.608009,-22.916189,Data/Hora - 08/12/2013 01:00:33<br /><br /> Velocidade: 0 Km/h,-22.916189,-22.916189,841 - D87371,-43.60762,-22.91707,-22.91626,-43.60762,-22.916189,-43.60762,-43.60762,-22.91814,-22.918091,-22.91815,-22.91814,-22.917021,-22.917021,-22.918091,-22.917419
2013,8,0.0965509,2344,-22.814951,-43.188419,2013-12-08 15:33:16.660000+00:00,-22.814951,-43.188419,-43.188419,-43.188419,-43.188419,2013-12-08 21:11:16.597000+00:00,2013-12-08 20:40:17.150000+00:00,2013-12-08 22:13:17.573000+00:00,2013-12-08 21:42:31.840000+00:00,-43.188419,-43.188419,-22.814951,B28739,-43.188419,2013-12-08 18:21:18.133000+00:00,2013-12-08 18:17:16.707000+00:00,2013-12-08 13:58:33.423000+00:00,2013-12-08 13:30:16.440000+00:00,-43.188419,12,-43.188419,2013-12-08 17:46:32.433000+00:00,2013-12-08 17:36:32.830000+00:00,2013-12-08 17:06:18.133000+00:00,-43.188419,2013-12-08 16:05:16.260000+00:00,2343,2013-12-08 15:27:31.947000+00:00,2013-12-08 14:29:46.417000+00:00,2013-12-08 19:10:47.333000+00:00,-43.188419,2013-12-08 18:49:31.953000+00:00,2013-12-08 00:42:16.897 UTC,-43.188419,2013-12-08 20:14:16.417000+00:00,-22.814951,-22.814951,2013-12-08 19:42:02.070000+00:00,-22.814951,-22.814951,-43.188419,115354727,-43.188419,-43.188419,0,0,2013-12-08 17:03:46.983000+00:00,-43.188419,-22.814951,Data/Hora - 08/12/2013 00:36:38<br /><br /> Velocidade: 0 Km/h,-22.814951,-22.814951,2343 - B28739,-43.188419,-22.814951,-22.814951,-43.188419,-22.814951,-43.188419,-43.188419,-22.814951,-22.814951,-22.814951,-22.814951,-22.814951,-22.814951,-22.814951,-22.814951
2013,8,0.0959105,512,-22.90136,-43.196671,2013-12-08 01:26:17.337000+00:00,-22.90136,-43.196571,-43.196571,-43.196571,-43.196602,2013-12-08 04:54:47.030000+00:00,2013-12-08 04:36:17.297000+00:00,2013-12-08 05:26:17.660000+00:00,2013-12-08 05:01:03.203000+00:00,-43.196671,-43.196671,-22.90135,A37566,-43.19669,2013-12-08 03:21:04.103000+00:00,2013-12-08 02:56:03.113000+00:00,2013-12-08 00:51:02.623000+00:00,2013-12-08 00:25:33.777000+00:00,-43.19669,12,-43.196629,2013-12-08 02:31:17.823000+00:00,2013-12-08 02:24:47.143000+00:00,2013-12-08 02:06:32.753000+00:00,-43.19669,2013-12-08 01:41:02.300000+00:00,180,2013-12-08 01:16:32.960000+00:00,2013-12-08 00:59:01.557000+00:00,2013-12-08 03:58:17.400000+00:00,-43.196671,2013-12-08 03:46:32.920000+00:00,2013-12-08 00:02:02.28 UTC,-43.196579,2013-12-08 04:24:17.060000+00:00,-22.90147,-22.9014,2013-12-08 04:10:47.367000+00:00,-22.901421,-22.9014,-43.196602,115322071,-43.196579,-43.196659,0,0,2013-12-08 01:59:17.030000+00:00,-43.196659,-22.90136,Data/Hora - 08/12/2013 00:51:43<br /><br /> Velocidade: 0 Km/h,-22.90135,-22.90136,180 - A37566,-43.196671,-22.90134,-22.90134,-43.196629,-22.90147,-43.196659,-43.196659,-22.901501,-22.901409,-22.901501,-22.901501,-22.90132,-22.90134,-22.901409,-22.90132
2013,8,0.0919852,898,-22.91654,-43.60791,2013-12-08 12:38:01.877000+00:00,-22.916559,-43.608662,-43.608662,-43.60865,-43.60865,2013-12-08 13:46:17.830000+00:00,2013-12-08 13:42:31.847000+00:00,2013-12-08 14:11:32.480000+00:00,2013-12-08 13:47:17.030000+00:00,-43.607948,-43.60791,-22.916559,D87140,-43.607922,2013-12-08 13:19:04.757000+00:00,2013-12-08 13:13:17.367000+00:00,2013-12-08 12:26:32.190000+00:00,2013-12-08 12:20:46.443000+00:00,-43.60791,12,-43.607948,2013-12-08 13:08:02.617000+00:00,2013-12-08 13:02:32.150000+00:00,2013-12-08 12:56:17.720000+00:00,-43.606972,2013-12-08 12:44:16.420000+00:00,898,2013-12-08 12:32:16.977000+00:00,2013-12-08 12:31:03.437000+00:00,2013-12-08 13:24:16.757000+00:00,-43.607948,2013-12-08 13:21:18.107000+00:00,2013-12-08 00:01:17.107 UTC,-43.620899,2013-12-08 13:36:17.907000+00:00,-22.917299,-22.91736,2013-12-08 13:30:16.440000+00:00,-22.917549,-22.917419,-43.607948,115320672,-43.607948,-43.607948,0,0,2013-12-08 12:50:32.477000+00:00,-43.607948,-22.91732,Data/Hora - 08/12/2013 00:37:56<br /><br /> Velocidade: 0 Km/h,-22.91741,-22.91732,898 - D87140,-43.607922,-22.91733,-22.91737,-43.607861,-22.917299,-43.607861,-43.607861,-22.91926,-22.91926,-22.91925,-22.91925,-22.91729,-22.91733,-22.91725,-22.917259
2013,8,0.0930335,898,-22.91737,-43.60865,2013-12-08 13:30:16.440000+00:00,-22.91733,-43.60862,-43.608681,-43.608681,-43.60865,2013-12-08 16:16:04.083000+00:00,2013-12-08 15:51:18.710000+00:00,2013-12-08 16:48:16.990000+00:00,2013-12-08 16:41:03.553000+00:00,-43.608742,-43.608742,-22.91733,D87140,-43.608662,2013-12-08 14:37:02.727000+00:00,2013-12-08 14:14:16.580000+00:00,2013-12-08 13:19:04.757000+00:00,2013-12-08 13:13:17.367000+00:00,-43.608662,12,-43.607948,2013-12-08 14:11:32.480000+00:00,2013-12-08 13:47:17.030000+00:00,2013-12-08 13:46:17.830000+00:00,-43.606972,2013-12-08 13:36:17.907000+00:00,898,2013-12-08 13:24:16.757000+00:00,2013-12-08 13:21:18.107000+00:00,2013-12-08 15:02:32.130000+00:00,-43.608662,2013-12-08 14:46:17.383000+00:00,2013-12-08 00:01:17.107 UTC,-43.60791,2013-12-08 15:44:17.243000+00:00,-22.91926,-22.91725,2013-12-08 15:26:36.357000+00:00,-22.917549,-22.917259,-43.60865,115320672,-43.607948,-43.608662,0,0,2013-12-08 13:42:31.847000+00:00,-43.608662,-22.91925,Data/Hora - 08/12/2013 00:37:56<br /><br /> Velocidade: 0 Km/h,-22.91729,-22.91925,898 - D87140,-43.60865,-22.919161,-22.919161,-43.607948,-22.91926,-43.607948,-43.607948,-22.91935,-22.919279,-22.91921,-22.91935,-22.9193,-22.9193,-22.919279,-22.9193
2013,8,0.096317,898,-22.919161,-43.608681,2013-12-08 15:26:36.357000+00:00,-22.919161,-43.60865,-43.608589,-43.60862,-43.60862,2013-12-08 19:11:33.110000+00:00,2013-12-08 18:46:47.723000+00:00,2013-12-08 20:19:16.657000+00:00,2013-12-08 19:47:01.660000+00:00,-43.608631,-43.60862,-22.9193,D87140,-43.60862,2013-12-08 17:14:32.080000+00:00,2013-12-08 17:06:18.133000+00:00,2013-12-08 14:37:02.727000+00:00,2013-12-08 14:14:16.580000+00:00,-43.608681,12,-43.608662,2013-12-08 16:48:16.990000+00:00,2013-12-08 16:41:03.553000+00:00,2013-12-08 16:16:04.083000+00:00,-43.606972,2013-12-08 15:44:17.243000+00:00,898,2013-12-08 15:02:32.130000+00:00,2013-12-08 14:46:17.383000+00:00,2013-12-08 17:56:32.923000+00:00,-43.608631,2013-12-08 17:31:17.517000+00:00,2013-12-08 00:01:17.107 UTC,-43.608742,2013-12-08 18:21:18.133000+00:00,-22.919279,-22.919279,2013-12-08 18:17:16.707000+00:00,-22.917549,-22.9193,-43.60862,115320672,-43.608742,-43.60862,0,0,2013-12-08 15:51:18.710000+00:00,-43.608631,-22.91921,Data/Hora - 08/12/2013 00:37:56<br /><br /> Velocidade: 0 Km/h,-22.9193,-22.91935,898 - D87140,-43.60865,-22.91923,-22.91921,-43.608662,-22.91935,-43.60865,-43.608662,-22.919279,-22.919279,-22.91927,-22.91925,-22.91923,-22.91923,-22.919279,-22.919279
2013,8,0.0964613,898,-22.91921,-43.60862,2013-12-08 18:17:16.707000+00:00,-22.91923,-43.608608,-43.60865,-43.60865,-43.608608,2013-12-08 22:46:16.963000+00:00,2013-12-08 22:31:18.837000+00:00,2013-12-08 23:15:47.113000+00:00,2013-12-08 22:56:32.933000+00:00,-43.60865,-43.60865,-22.91923,D87140,-43.60865,2013-12-08 20:51:18.703000+00:00,2013-12-08 20:26:19.290000+00:00,2013-12-08 17:14:32.080000+00:00,2013-12-08 17:06:18.133000+00:00,-43.608589,12,-43.608631,2013-12-08 20:19:16.657000+00:00,2013-12-08 19:47:01.660000+00:00,2013-12-08 19:11:33.110000+00:00,-43.606972,2013-12-08 18:21:18.133000+00:00,898,2013-12-08 17:56:32.923000+00:00,2013-12-08 17:31:17.517000+00:00,2013-12-08 21:41:46.227000+00:00,-43.60873,2013-12-08 21:16:31.380000+00:00,2013-12-08 00:01:17.107 UTC,-43.60862,2013-12-08 22:06:17.670000+00:00,-22.919279,-22.919279,2013-12-08 21:47:16.677000+00:00,-22.917549,-22.919279,-43.608608,115320672,-43.608631,-43.608608,0,0,2013-12-08 18:46:47.723000+00:00,-43.60873,-22.91927,Data/Hora - 08/12/2013 00:37:56<br /><br /> Velocidade: 0 Km/h,-22.91923,-22.91925,898 - D87140,-43.60862,-22.91927,-22.91927,-43.608631,-22.919279,-43.60862,-43.60862,-22.91931,-22.91926,-22.919291,-22.91931,-22.919291,-22.919291,-22.91926,-22.91926
2013,8,0.0969497,512,-22.90197,-43.197128,2013-12-08 01:09:31.463000+00:00,-22.90197,-43.197071,-43.197071,-43.197071,-43.197071,2013-12-08 04:08:31.520000+00:00,2013-12-08 03:46:32.920000+00:00,2013-12-08 04:36:17.297000+00:00,2013-12-08 04:11:47.377000+00:00,-43.19709,-43.197071,-22.902321,A37546,-43.197071,2013-12-08 02:40:46.523000+00:00,2013-12-08 02:31:17.823000+00:00,2013-12-08 00:27:02.080000+00:00,2013-12-08 00:07:32.077000+00:00,-43.197128,12,-43.19701,2013-12-08 02:19:17.157000+00:00,2013-12-08 02:06:32.753000+00:00,2013-12-08 01:41:02.300000+00:00,-43.197071,2013-12-08 01:16:32.960000+00:00,584,2013-12-08 00:51:02.623000+00:00,2013-12-08 00:42:16.897000+00:00,2013-12-08 03:12:45.983000+00:00,-43.19709,2013-12-08 02:56:47.010000+00:00,2013-12-08 00:02:02.28 UTC,-43.19717,2013-12-08 03:40:19.143000+00:00,-22.901831,-22.90184,2013-12-08 03:21:04.103000+00:00,-22.901911,-22.90184,-43.197071,115325187,-43.19717,-43.197208,0,0,2013-12-08 01:37:47.167000+00:00,-43.197208,-22.90193,Data/Hora - 08/12/2013 00:36:14<br /><br /> Velocidade: 0 Km/h,-22.902321,-22.901831,584 - A37546,-43.197128,-22.90196,-22.90193,-43.19701,-22.901831,-43.197289,-43.197289,-22.90196,-22.90197,-22.90196,-22.90196,-22.90196,-22.90196,-22.90197,-22.90196
2013,8,0.0977276,512,-22.90193,-43.197071,2013-12-08 03:21:04.103000+00:00,-22.90196,-43.19706,-43.19706,-43.19706,-43.19706,2013-12-08 06:17:01.550000+00:00,2013-12-08 06:11:01.903000+00:00,2013-12-08 07:08:39.203000+00:00,2013-12-08 06:41:02.257000+00:00,-43.19706,-43.19706,-22.90196,A37546,-43.197071,2013-12-08 05:01:03.203000+00:00,2013-12-08 04:39:17.440000+00:00,2013-12-08 02:40:46.523000+00:00,2013-12-08 02:31:17.823000+00:00,-43.197071,12,-43.19709,2013-12-08 04:36:17.297000+00:00,2013-12-08 04:11:47.377000+00:00,2013-12-08 04:08:31.520000+00:00,-43.197071,2013-12-08 03:40:19.143000+00:00,584,2013-12-08 03:12:45.983000+00:00,2013-12-08 02:56:47.010000+00:00,2013-12-08 05:26:17.660000+00:00,-43.19706,2013-12-08 05:11:17.387000+00:00,2013-12-08 00:02:02.28 UTC,-43.197071,2013-12-08 05:51:33.357000+00:00,-22.90197,-22.90197,2013-12-08 05:37:31.947000+00:00,-22.901911,-22.90196,-43.197151,115325187,-43.19709,-43.197151,0,0,2013-12-08 03:46:32.920000+00:00,-43.19706,-22.90196,Data/Hora - 08/12/2013 00:36:14<br /><br /> Velocidade: 0 Km/h,-22.90196,-22.90196,584 - A37546,-43.197071,-22.901991,-22.901991,-43.197208,-22.90196,-43.197071,-43.197208,-22.90192,-22.90192,-22.90192,-22.90192,-22.901991,-22.901991,-22.90188,-22.90188
2013,8,0.0962834,512,-22.901991,-43.19706,2013-12-08 05:37:31.947000+00:00,-22.901991,-43.197151,-43.197151,-43.197151,-43.19709,2013-12-08 09:12:01.690000+00:00,2013-12-08 08:46:02.093000+00:00,2013-12-08 09:41:32.650000+00:00,2013-12-08 09:36:17.840000+00:00,-43.197071,-43.197071,-22.901991,A37546,-43.19706,2013-12-08 07:31:16.553000+00:00,2013-12-08 07:11:33.317000+00:00,2013-12-08 05:01:03.203000+00:00,2013-12-08 04:39:17.440000+00:00,-43.19706,12,-43.19706,2013-12-08 07:08:39.203000+00:00,2013-12-08 06:41:02.257000+00:00,2013-12-08 06:17:01.550000+00:00,-43.197071,2013-12-08 05:51:33.357000+00:00,584,2013-12-08 05:26:17.660000+00:00,2013-12-08 05:11:17.387000+00:00,2013-12-08 07:56:18.760000+00:00,-43.19709,2013-12-08 07:39:16.963000+00:00,2013-12-08 00:02:02.28 UTC,-43.19706,2013-12-08 08:44:31.263000+00:00,-22.90192,-22.90188,2013-12-08 08:21:32.863000+00:00,-22.901911,-22.90188,-43.19709,115325187,-43.19706,-43.19709,0,0,2013-12-08 06:11:01.903000+00:00,-43.19709,-22.90192,Data/Hora - 08/12/2013 00:36:14<br /><br /> Velocidade: 0 Km/h,-22.901991,-22.90192,584 - A37546,-43.19706,-22.90193,-22.90193,-43.19706,-22.90192,-43.197151,-43.197151,-22.902081,-22.902081,-22.90202,-22.902081,-22.902031,-22.902031,-22.902081,-22.902031
